job_id,title,description,formatted_experience_level,formatted_work_type,location,salary,key_skills,company_name_encoded,source_split
test-2228,business development manager,"Should possess great communication skills (including English reading, writing and speaking) and open to ...",7-10 yrs,,Delhi NCR,,"Marketing, Business Development Management, Engineering Project Management,...",481,test
test-2237,state street::bangalore:: looking for business analyst - gbm,Provide appropriate management information as required to support business unit decision making;Adhere ...,4-9 yrs,,Bengaluru,,"business analyst, global banking modernization, UAT, nostro funding...",2268,test
test-2238,"software development engineering, professional",Experience in service development using Web methods;Good communication ...,4-8 yrs,,Bengaluru,,"SOA, Flex, LAN, Application support, Coding, Internship, Financial services...",863,test
test-2239,lead mobility quality assurance engineer - test automation,- 14+ years experience with 5+ years relevant industry or analytics experience;- Experience in IMS E2E ...,14-18 yrs,analytics,Mumbai,,"appium, selenium webdriver, automation testing, 3gpp...",2025,test
test-2240,android developer - java/rxjava,- Masters or BS/Be/B.Tech in Computer Science or equivalent experience from a top college;- Experience ...,2-6 yrs,,Bengaluru,,"Android Studio, Android SDK, Rest, JSON, Google Maps, Core Java, Retrofit...",2688,test
test-2244,marketing executive ( female preferred ),o	Must have good interpersonal skills;o	Must have good analytical skills;o	Good communication/ ...,0-1 yrs,,Mumbai(Ghatkopar West),,"marketing campaigns, relationship management, customer relationship...",2092,test
test-2245,asp.net mvc developer,Should have at least 2yrs exp; Bachelors and/or Masters degree in computer science or ...,2-5 yrs,Analytics,Bengaluru(Whitefield),,"ASP.Net MVC, Javascript, JQuery, CSS, C#, SQL Server, HTML, .Net, Java...",2471,test
test-2247,ls dyna analyst,Should have experience in providing logical and feasible design suggestion based on FEA analysis ...,7-10 yrs,,Pune(Pune Nashik Highway),,"LS - DYNA, LS PREPOST, HYPERMESH, explicit Analysis, implicit analysis...",1822,test
test-2253,murex business analyst - front office,"Resource must have Hands on experience working with some key asset classes (FX/MM, FI, IRD, COM, Equity ...",5-10 yrs,,Singapore,,"Market Data, Business Analysis, Murex, Middle Office, Capital Market...",1756,test
test-2259,safety officer - chennai location,"Conducting induction training for the new comers about PPEs,. 	Ensure compliance with permits, ...",4-6 yrs,,Chennai,,"Safety Officer Activities, Job Safety Analysis, First Aid, Fire Safety...",933,test
test-2263,exellent oportunity to work with hexaware...,Exp : Minimum 6 months of experience in Sales;Shifts : Day shift;Preferably Minimum 1 year of ...,1-3 yrs,,Navi Mumbai,,"Inbound, Domestic Voice Process, Outbound, US Process, International Voice,...",1019,test
test-2266,"credit analyst, senior credit analyst","Focus on review / QC, adding analytical inputs when required;o Writing appropriate conditions & ...",1-6 yrs,,"Mumbai, Pune",,"credit research, credit analysis, structured finance, cash flow, Credit...",441,test
test-2274,consultant/lead - cpg/retail analytics,- Experience in handling large volume of data and generating meaningful insights out of it that are ...,3-8 yrs,Analytics,Bengaluru,,"SAS, Logistic Regression, Statistical Modeling, R, Excel, Retail Analytics,...",1710,test
test-2276,senior business analyst/ assistant manager - sas - retail & banking,"SAS is Mandatory  - Use sophisticated statistical techniques to develop scorecards, customer ...",3-6 yrs,,Bengaluru,,"hive, sql, customer segmentation, business analysis, advanced excel...",1114,test
test-2280,market client strategy- with ib- 1 year contract- mumbai,"The role requires sound understanding of Markets Business (Equities, Credit and Macro), Strategy and ...",1-3 yrs,,Mumbai,,"present, qlikview, tableau, analytical, dashboard management...",2398,test
test-2281,technical project manager - open source technologies - drupal/wordpres,"- Experience in leading a Technical team of at least 15 members including work planning, work ...",13-18 yrs,,Pune,,"MySQL, Javascript, JQuery, CSS, Waterfall, Wordpress, Drupal...",600,test
test-2282,product manager,"- Gain a deep understanding of customer experience, identify and fill product gaps and generate new ...",3-5 yrs,,Delhi,,"Product Management, Product Strategy, Product Marketing, Product Launch...",1214,test
test-2285,business analyst - (experience on appstudio m6 or m7),"Gather, understand, and document business requirements for a variety of MetricStream Governance, Risk, ...",4-9 yrs,,Bengaluru(Yelahanka New Town),,"appstudio, app studio, metricstream, metric stream, Business Analysis...",786,test
test-2286,assistant vice president - investment bank - iim/xlri/fms/mdi,- 5 to 8 years of relevant work experience with a Graduate degree in any field;- An MBA in Finance from ...,6-8 yrs,,Delhi,,"lbo, valuation, industry research, financial modelling, company profiling...",1951,test
test-2288,software engineer 2+ years experience urgent  2 openings,"Hands on experience in unit testing tools and mocking framework etc;Good Experience of WCF, Web Services, ...",2-5 yrs,,Kochi,,"entity framework, mvc, tfs, Windows",257,test
test-2290,big data presales solution architect,"Short duration DW BI consulting,  business case development,  technology evaluation Experience in Big ...",1-5 yrs,Analytics,Bengaluru,,"Project management, Business intelligence, Agile, Consulting, Analytics...",2641,test
test-2291,qa analyst (software testing) - digital lending >> mumbai >> pvt bank,Experience in testing software products;Minimum 2 years experience required in software testing roles ...,2-7 yrs,,Mumbai,,"Software Testing, Manual Testing, STLC, Quality Analyst, automatic testing,...",193,test
test-2292,"analyst/ senior analyst,otc",Minimum 2  5 years of experience in managing receivables and collection follow up;Work experience in ...,2-5 yrs,,Pune,,"Analyst, OTC, reconciliation process, Accounting, Finance, collection",1468,test
test-2298,junior digital marketing specialist,We thrive in diverse set of experience around us and we welcome high-energy individuals from the IT ...,3-6 yrs,,Hyderabad,,"seo, html, digital marketing, online marketing, facebook, digital media...",68,test
test-2302,urgent opening for  data analyst @ chennai,"Key Requirements:     Interpret, analyse and present meaningful data to ...",1-2 yrs,,Chennai,,"Data Analyst, SQL",1104,test
test-2307,sr. staff software engineer,You have proven experience leading teams that have delivered high quality large scale enterprise class ...,12-14 yrs,,Bengaluru,,"java, rest, nosql, software engineering, agile development, unit testing...",2537,test
test-2310,deputy manager / manager - core banking application,"Project Execution, Support and Delivery  Execute / Manage the Core Banking Project / Application ...",3-8 yrs,,Mumbai,,"Networking, Core Banking, Vendor Evaluation, Project Implementation...",806,test
test-2312,mobile app architect for pune location,"Should be self-motivated, excellent analytical skills, good communication skills, mentor technically ...",13-18 yrs,,Pune,,"Android, IOS, API Management, REST, Security, Mobile UX...",2411,test
test-2313,dy manager - management audit,"Should be self  driven, with good communication skills (written & verbal), initiative and leadership ...",3-5 yrs,,Chennai,,"Internal Audit, Auditing, Concurrent Audit, Management Audit, Ca...",206,test
test-2317,principal business analyst - agile software development methodologies,"- Experience working with developers and discussing possible design options;- 15 to 18 years experience, ...",15-18 yrs,,Bengaluru,,"User Stories, Software Development Methodologies, Agile, Acceptance Testing...",605,test
test-2319,project office obligation management_4,"Experience in various project phases ,  deliverables ,  milestone ,  dependency ,  contract/ project ...",2-5 yrs,,Kolkata,,"Contract management, BPO, Recruitment, Consulting, Financial services...",278,test
test-2322,model development professional - sas - bfsi,Candidate should have good communication skills (both verbal and written);Education Requited - B.Tech/ M. ...,4-9 yrs,analytics,Delhi NCR,,"sas sql, base sas, risk modeling, analytics, model development, advance sas...",1433,test
test-2323,head engineering,Ensure implementation of good engineering practices;Hands on experience of working on different kinds of ...,15-25 yrs,,Bidar,,"Preventive Maintenance, Target Achievement, Root Cause Analysis...",2127,test
test-2324,azure solution architect,"We are looking for candidates who are well versed and experienced to lead the effort of design, build ...",12-18 yrs,,Bengaluru,,"Hive, Pig, HBase, YARN, SQL, Enterprise Architecture, Data Visualization...",1051,test
test-2326,content writer// immediate joining,Graduate with stellar communication skills;A knack for editing and proof reading with good research ...,1-6 yrs,,Gurgaon,,"blogs, content writing, articles, content strategy, editing, social media...",597,test
test-2331,data scientist,  Experience :   6-11 years ...,6-11 yrs,,Chennai(Royapettah),,"Data Science, Machine Learning, R, Python, Revenue Generation...",1618,test
test-2332,devops engineer - livestream platform,- 6+ years experience supporting a real-time 24x7 production online web environment;- Experience with ...,2-7 yrs,,Bengaluru,,"Disaster Recovery, Root Cause Analysis, Capacity Planning...",489,test
test-2341,"general manager- mis, national health mission, uttar pradesh", Please Note: Only online application submitted by the candidates shall be considered valid;(2 ...,12-14 yrs,,Lucknow,,"data management, mis reporting, data reporting, data collection...",2276,test
test-2343,head secretarial,"Statutory and legislative requirement, Experience in leading corporate governance arrangements, Thorough ...",15-18 yrs,,Mumbai,,"Legal Compliance, Corporate Governance, Finance, Secretarial Activities...",1957,test
test-2345,nielsen hiring for associate director- sap fico,Foster and maintain good relationship with users across the globe to ensure customer satisfaction ...,7-12 yrs,,Mumbai,,"Cost Center Accounting, SAP FICO, SAP Finance, Asset Accounting, FSCM, Copa...",1697,test
test-2351,business analyst lead (agriculture domain) / noida location,- Ensure clear understanding of the specifications by developers and testing teams and provide the ...,4-9 yrs,,Noida,,"business analyst, BA, Life Sciences, Biology, Biotechnology...",2237,test
test-2355,required sr. manager - electric vehicle charging / ev battery charging,"Experience in the area of electrified vehicle product management;Knowledge of charge point operators, ...",6-10 yrs,,Hyderabad,,"project management, product management, energy management, electric vehicle...",1739,test
test-2356,leadership role - gm/vp - machine learning - technologist - iit/nit,Must have worked with team spread across geographies;- Experience in devising/enhancing machine learned ...,14-22 yrs,,Bengaluru,,"C, Computer Vision, Opencv, C++, MATLAB, Deep Learning, Machine Learning...",161,test
test-2357,infrastructure test engineer - linux/ python,"Strong networking, storage, cloud computing background/domain exp preferred;- hands on experience on ...",2-5 yrs,,"Chennai, Qatar",,"Functional Testing, QA Management, Regression Testing, Bash, Test Planning,...",443,test
test-2358,manager - fund raising (private investor),Should have exposure in banking and fund raising (experience in fund raising specifically for mining / ...,5-10 yrs,,Lubumbashi Africa,,"Finance, Banking, Financial Modelling, Project Funding, Fund Raising...",1328,test
test-2367,software / it sales manager,Should have worked closely with software development team to know the in & out of the Software ...,5-10 yrs,,Bengaluru,,"it sales, software sales, it product sales, it solution sales...",1201,test
test-2368,cloud enterprise architecture,Accenture Technology powers our clients businesses with innovative technologies established and emerging ...,2-5 yrs,,Bengaluru,,"Linux, Solaris, Aix, VMware, SAN, HP - UX, cisco, EMC, System integration...",104,test
test-2373,"developer (php, drupal) - social",To ensure generation of Engineering design deliverables prepared with due diligence after appropriate ...,3-7 yrs,ANALYTICS,Bengaluru,,"HTML, Drupal, CSS, PHP, JQuery, Java, Solr, Apache...",1149,test
test-2375,sr. manager- fraud risk management,Project experience of handling high risk framework and effective execution of Risk Control Framework ...,5-10 yrs,,Gurgaon,,"surveillance, fraud, risk, analysis, SQL., RDBMS, Dashboarding...",2651,test
test-2376,walk-in - product specialist @keka hyd,"- Eager to learn, adapt and perfect your work; you seek out help and put it to good ...",1-6 yrs,,Hyderabad(Madhapur),,"customer relationship, erp implementation, logical thinking...",1338,test
test-2377,operation executive,MiStay provides customers with the facility to book only for the pack of hours that they want to stay ...,0-2 yrs,,Bengaluru(Sector 1 HSR Layout),,"ota, travel agency, travel, operations, startup, bangalore, hindi...",1568,test
test-2381,manager - business development- it sales/analytics sales/international,"- IT Solution / Mobility based selling experience preferred;- Experience in US, UK Market is must ...",3-8 yrs,analytics,Delhi,,"business development management, international sales...",1646,test
test-2383,lead/analyst/sr software engineer - java/spring,"Professional should have around 5-10 year of hands on experience in Java Technologies;If required,should ...",4-9 yrs,,Delhi NCR,,"Java, Spring, Web Services, Software Engineering, Open Source...",2350,test
test-2394,proposal analyst,1-3 years of experience in pre-sales in a tech/analytics company (Required);Excellent written and oral ...,2-5 yrs,Analytics,"Delhi NCR, Gurgaon",,"presales, rfp, marketing collaterals, project management, proposals, effort...",95,test
test-2396,sr consultant,As a Senior Consultant in the India Centre of Excellence your role would be to deliver consulting ...,7-10 yrs,,Gurgaon,,"strategy consulting, consulting, client delivery, Strategic Planning...",942,test
test-2397,hiring freshers salary,2.	meetings to acknowledge the clients ...,0-2 yrs,,Delhi NCR,,"Corporate Business Development, Marketing, Sales Strategy, Franchising...",889,test
test-2405,business analysis,Must have Skills : Business Analysis Job Requirements : 1: Responsibilities: A :To understand the ...,4-6 yrs,,Pune,,"Agile, Business analysis, Business process, Core banking, Outsourcing...",104,test
test-2418,"java solution architect for a global mnc in trivandrum, kerala","Requirements: Architect experience for a medium complex application, Java, Oracle, Spring Batch; ,Prefera ...",5-10 yrs,analytics,Trivandrum,,"Java, Oracle, Spring Batch, data science and analytics projects...",290,test
test-2419,research lead - fund marketing(asset management),Experience of establishing new accounts and transitioning client processes ;Graduate/Post-graduate from ...,6-8 yrs,,Gurgaon,,"fund marketing, marketing presentation, Client Reporting / Services...",797,test
test-2421,"software development engineering ,  trainee","Work from home full/ part time ,  virtual opportunities & more;Good ...",2-5 yrs,,Bengaluru,,"Flex, LAN, Application support, Coding, Internship, Financial services...",862,test
test-2430,python developer,"With our extensive experience converting big data into big insights, clients are reaping large bottom ...",3-5 yrs,Analytics,Gurgaon,,"python, django, flask",95,test
test-2431,lead data scientist/ architect - ai & machine learning @ gurgaon,The LDS will produce leading edge business models and must be able to work in a hypothesis-based ...,18-20 yrs,,Gurgaon,,"Machine Learning, Artificial Intelligence, Lead Data Scientist",1348,test
test-2434,senior technology lead bi reporting aml technology,"This resource must have experience in enterprise-wide technology solution design, development, ...",12-15 yrs,,Pune,,"Data Modeling, SQL, Oracle PL, Unix, Application Architecture...",517,test
test-2443,technical analyst - infrastructure management,- To provide cost effective and required Technology Solution to BTG for new interfaces ;- 2-3 years of ...,2-6 yrs,,Mumbai,,"Technical Support, Service Desk, Networking, Technical Analysis...",880,test
test-2444,business analyst,"- Ability to create technical and product documentation such as Wireframes, User Stories, Release notes, ...",10-14 yrs,,"Jaipur, Mumbai, Nagpur",,"business analysis, user stories, gap analysis, project management...",2062,test
test-2446,"risk analyst,",2-4 years experience in reporting and analysis of Market Risk;Experience of delivering quality output ...,1-5 yrs,,"Mumbai, Pune",,"Market Risk, Risk Management, VAR, FRM, Basel, Finance, Risk Analysis...",549,test
test-2448,e-commerce executive - maldives,E-Commerce Executive contributes to the growth of the e-commerce business by enhancing the customer ...,2-5 yrs,,Maldives,,"customer experience, data analysis, eCommerce Executive, Brand Campaign...",2231,test
test-2449,test analyst ( tbancs),Require storong experience in manual testing;Should have 2+ yr of experience on TCS Bancs product ...,4-6 yrs,,Chennai,,"manual testing, testing, QC, Test Planning, Test Development...",464,test
test-2461,portfolio strategy analyst,- Successful candidates will have 3-5 years of experience with investments and/or client engagement ...,3-5 yrs,,Bengaluru,,"sales, content management, external communications, client engagement...",2267,test
test-2465,immediate opportunity for sr. analyst,"The right candidate will be the SPOC to internal customers and must have the imagination, passion and ...",4-5 yrs,,Bengaluru,,"Excel, VBA, Macros, Business Analysis, VB SCRIPT, Trend Analysis...",717,test
test-2467,jr.business analyst,"1) Written and verbal communication, including technical writing ...",0-0 yrs,,Chennai(Perungudi),,"Verbal Communication, Business Analysis, Technical Writing, Writing Skills",451,test
test-2471,analyst - financial rating - large corporate," - Credit Ratings and Grading of Large Corporates, Banks and NBFCs   - Assessed credit risk ...",4-6 yrs,,Mumbai,,"Finance, Banking, Auditing, Financial Risk, Private Equity...",1881,test
test-2472,android developer - java/mvc/sql,- Good understanding of native app development life cycle (SDK platform and architecture);- Must have ...,3-8 yrs,,Mumbai,,"Android Developer, Java, MVC, SQL, REST, JSON, XML, Web Services...",348,test
test-2473,business analyst- payment and cards,"Must be organized, have an eye for detail, and be able to create professionally superior documents that ...",10-15 yrs,,Bengaluru,,"business analysis, process flow, project life cycle, product development...",1747,test
test-2474,data scientist - r / python / machine learning,- Have an unmatched startup experience that allows you to work on bleeding-edge technologies ...,1-5 yrs,,Pune,,"Machine Learning, Data Scientist, R, Python, Data Science, data analysis...",1296,test
test-2476,"analyst, fna",Preferably 3-5 years in P2P Invoicing and ...,3-5 yrs,,Pune,,"FNA, operation s, Accounts Payable, SAP, SAP AP, P2P",1469,test
test-2479,"software analyst- investment technology projects(mutual fund), mumbai",3-5 years proven experience developing the skills required for the software analyst role;To provide ...,3-6 yrs,,Mumbai,,"Informatica, system analyst, VB.Net, Sql Server, ASP. Net, Microsoft VISIO,...",2365,test
test-2480,urgent requirement for a chartered accountant,Must have accounting experience ;Must possess significant expertise in Ms Excel and tally ...,1-2 yrs,,Delhi NCR,,"Accounting, Finance, Accounts Payable, Accounts Receivable, Auditing, TDS...",2063,test
test-2483,senior red team analyst - network penetration testing,- 3-5 years experience performing network penetration testing;- 3-5 years experience performing ...,5-8 yrs,,Gurgaon,,"Networking Protocols, Network Security, Network Penetration Testing, Ceh...",651,test
test-2485,comp & ben executive: chandigarh,Maintain documentation (work instructions) and plan updates as required;Experience in HR for 2 to 5 ...,2-5 yrs,,Chandigarh,,"hr operations, comp, compensation benchmarking, benefits, ben, Payroll",909,test
test-2487,avp-credit analytics/credit risk modeling,"Extensive experience in development of PD, LGD and CCF models, preferably from within a risk management ...",8-12 yrs,Analytics,Mumbai,,"Rwa, VAR, Lgd, Basel II, Risk Management, Finance, Risk Modeling, VBA...",601,test
test-2488,manager - data science,5+years of hands-on experience in using software packages such as SAS for analytical modeling and data ...,6-11 yrs,analytics,"Hyderabad(Gachibowli), Pune",,"sql, advanced analytics, machine learning, r, data mining, python, tableau,...",582,test
test-2490,senior android developer - sdk/json,- Should be able to multitask and have good time management skills;- Should possess good communication ...,3-7 yrs,,Bengaluru,,"android sdk, parsing, json, software development, web application...",1342,test
test-2493,fresher - technology,"You will be a team member, good communicator, diligent and able to follow processes and ...",0-2 yrs,Analytics,Kolkata,,"Javascript, Node.Js, D3.Js, SQL Server, Github, .Net, Python, Expect...",2182,test
test-2496,product manager,"Designing, Development and verification of scientific content of Promotional materials. 	Develop ...",3-5 yrs,,Delhi,,"Marketing, Atl, Btl, Sales Operations, Promotions, Advertising, New Product...",2465,test
test-2500,marketing manager,Candidate must be mobile / willing to travel extensively within the city; Experience  - Should ...,3-8 yrs,,Mumbai,,"marketing initiatives, brand management, marketing management...",1327,test
test-2501,associate - payroll operations based out of client's premises,Experience - 2 to 5 years;Coordinating with the Client SPOC and client employees(If required);Min ...,2-5 yrs,,Chennai,,Payroll Processing,1095,test
test-2503,walkin drive  for ar analyst at global healthcare (velachery),Experience   :  0.6 - 2 years; Note : Only Medical Billing experience candidate can apply ...,1-2 yrs,,Chennai,,"healthcare bpo, non voice, night shift, medical billing, rcm...",969,test
test-2506,head - engineering - software development - premium institutes,- Experience in defining and executing professional software engineering best practices for the full ...,12-15 yrs,,Bengaluru,,"Software Development, Computer Science, Data Structures...",2251,test
test-2509,test analyst,Selenium experts with 6 years of experience;BACHELOR S/ MASTER S ...,3-6 yrs,,Chennai,,"Test Analyst, Test Analysis, Selenium, Software Testing, Testing",2492,test
test-2510,assistant manager - impairment & forecasting - bfsi domain - analytics,Independently handle client queries and manage client interface when required;Prior knowledge of Banking ...,4-6 yrs,Analytics,"Delhi NCR, Gurgaon",,"Excel, Banking, SAS, Data Analysis, Credit Cards, Stress Testing...",1114,test
test-2511,salesforce developer,Minimum of at least 3 years of relevant experience in SFDC Platform;Should have 3-4 years of hands on ...,3-8 yrs,,"Gurgaon, Noida",,"Salesforce, Sales Force Development, force.com, Apex, Salesforce.com...",1648,test
test-2513,it pmo for brunei location,"We have a requirement for our client in Brunei, we are looking for IT PMO, below are the details for the ...",5-10 yrs,Analytics,Pune,,"IT Project Management, PMO, It Delivery, Technical Specifications...",2077,test
test-2516,analyst - private equity- private equity/family office investment firm,"- Ideally, we are seeking someone with around 2+ years- experience in the analysis of projects/companies ...",1-5 yrs,,Chennai,,"financial analysis, financial modelling, finance, equity analysis...",968,test
test-2521,procurement value manager,"You may be required to play different roles as team player, contributor, lead or guide in accordance to ...",12-17 yrs,analytics,Gurgaon,,"cost management, procurement, TCO, Cost analysis, cost analytics...",752,test
test-2528,manager role : data analytics - bangalore,"Bachelors or a graduate degree in Computer Science, Statistics, or a related quantitative field;At least ...",7-10 yrs,Analytics,Bengaluru,,"text analytics, data mining, data analytics, python, alteryx, Tableau",26,test
test-2539,assistant manager - r + analytics - bfs,"- 4+ years of hand on experience in machine learning language either Python, R etc;- Bachelors or ...",4-6 yrs,Analytics,"Gurgaon, Gurugram",,"R, Analytics, machine learning, Python, Machine Data Analytics, programming",1114,test
test-2545,walkin_service desk analyst @ techmahindra-bengaluru,Greetings!!!   Walkin for Service Desk Analyst role @ TechMahindra _Bengaluru from 29/Oct/18 ...,1-4 yrs,,Bengaluru,,"Networking, Windows 10, ITIL, Office 365, Remote Desktop, Active Directory,...",2401,test
test-2550,data scientist/machine learning engineer - python,"- Good to have knowledge on advanced topics like iterators, generators, regular expressions in Python ...",3-5 yrs,,Mumbai,,"Natural Language Processing, NLP, Machine Learning, Python, NoSQL...",2214,test
test-2551,chief manager/senior manager - business planning,"- Candidate having 5-8 years of experience in Business Planning/ Analysis, Business Intelligence, ...",5-8 yrs,,Hyderabad,,"Budgeting, Finance, Financial Planning, Variance Analysis...",2552,test
test-2552,product development analyst,Identify insights and opportunities - Analyze user and competitor behavior to improve user experience ...,1-5 yrs,,Delhi,,"Business Analysis, Project Management, User Experience...",2045,test
test-2553,senior equity fundamental research analyst,To develop in-depth understanding of various companies and coming out with good investment ...,5-10 yrs,,"Mumbai, Navi Mumbai, Thane",,"fundamental research, financial modelling, equity, research analysis...",2618,test
test-2555,hpe loadrunner,Accenture Technology powers our clients businesses with innovative technologies established and emerging ...,2-5 yrs,Analytics,Mumbai,,"Analytics, Outsourcing, splunk, Operations, Performance testing...",104,test
test-2557,java full stack developer - capgemini,Requesting you to send us your updated resume along with few others details as required below to discuss ...,4-8 yrs,,Pune,,"java, java fullstack, Full Stack Developer, full stack programmer...",464,test
test-2558,business analyst,"Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel,SPSS, ...",0-5 yrs,analytics,Delhi,,"excel, sas, data analytics, business analysis, data mining",2259,test
test-2559,manager legal (labour laws) for transient hr at thane west,Please call  Mansi on 8452006341 / 8452006342 / 8452006343    Specification about the ...,7-10 yrs,,Mumbai,,"Legal Manager, legal compliance, llb compliance, law compliance...",785,test
test-2562,content editor : full time with mnc- sat & sun fixed off,If you find the above skill sets matching to your experience please take the online test(   Online ...,0-5 yrs,,Mumbai,,"proof reading, content editing, mystery shopping, customer research, market...",341,test
test-2564,senior java developer - financial markets (bfsi domain),- Experience in building & maintaining high capacity volume traffic;/ payment systems development ...,5-10 yrs,,United Kingdom (U.K),,"capital markets, java, fixed income analyst, trading systems...",1645,test
test-2565,software developer/senior software developer - java/j2ee,"- Experience in managing, implementing and optimizing databases solution such as MySQL, MongoDB, etc ...",4-6 yrs,,Mumbai,,"Javascript, JQuery, HTML, D3.Js, Angularjs, Java, MySQL, Redis...",1296,test
test-2568,solution architect (oss/bss),"12  - 20 years of IT experience;;Experience in pre-sales activities and responding to RFPs, RFIs & ...",12-20 yrs,,Bengaluru(Dairy Circle),,"telecom, solution architect, cots, uml, etom, business analyst...",1665,test
test-2570,manager- analytical research and development ( osd ),Good knowledge in literature search and research skills in Analytical chemistry and organic chemistry ...,12-18 yrs,,Baddi,,"analytical chemistry, analytical research, organic chemistry, hplc...",110,test
test-2578,exciting opportunity with fortune 500 - rpa developer - apply now,Demonstrated willingness and capability to learn new technologies quickly;Develops and configures ...,2-5 yrs,,Hyderabad,,"RPA, Blueprism, UiPath, Pega, Kofax",2674,test
test-2590,e commerce manager,2-5years of relevant experience managing e-commerce and product portfolio required;Work with website ...,2-5 yrs,,Ahmedabad(Prahlad Nagar),,"Growth Strategy, Data Analysis, Problem Solving",58,test
test-2593,"data architect, associate","-The position doesnt require working in shifts, however flexibility to overlap with US hours is required ...",2-4 yrs,,Gurgaon,,"Data Architect, SQL, Stored procedures, Database Fundamentals...",862,test
test-2595,assistant manager - customer service,- Must have graduate/PG degree with at least 3-4 years of work experience;- At least 1 year experience ...,3-5 yrs,,"Amritsar, Noida, Pune, Punjab",,"Training Needs, Customer Service Management, Operations, Analytical Skills,...",536,test
test-2596,technical lead,Good verbal and written communication skills. ;hands-on experience with big data processing;hands-on ...,6-8 yrs,,Bengaluru,,"Java, Hibernate, Spring, JEE, Rest, MySQL, AWS, Jenkins, Big Data...",1044,test
test-2598,web backend developer - php/wordpress/joomla,- 1 year to 3 years of experience as Software Developer mandatory;- Sound experience in UI/UX designing ...,3-6 yrs,,Mumbai,,"PHP, MySQL, Javascript, HTML, Wordpress, JQuery, Joomla, Drupal...",369,test
test-2600,oracle applications dba,Accenture Technology powers our clients businesses with innovative technologies established and emerging ...,3-6 yrs,,Bengaluru,,"SAP, Application support, Business analysis, Monitoring, Core banking...",104,test
test-2601,"walkin interview- operations & data analyst @ flipkart on 6th, 7th oct",-	Must be analytically sound and comfortable handling large volumes of data and its interpretation ...,1-4 yrs,,Bengaluru,,"Operations, MIS, mis executive, Vendor Management, Category Management...",873,test
test-2602,ui developer - html/css/javascript,- Good hands-on knowledge in making cross-browser compatible websites;- Work with the trading advisory ...,3-6 yrs,,Mumbai,,"HTML, CSS, Javascript, UI Development, Grunt, Front End, UX...",1123,test
test-2607,associate manager - financial due diligence - big4,- CA / MBA / CFA / CPA with minimum 5-9 yrs in exp in Financial Analysis/ Credit Analysis/ Financial due ...,5-8 yrs,,Gurgaon,,"financial analysis, ratio analysis, finance, financial due diligence...",2239,test
test-2609,lead software engineer,"Experience using location intelligence mapping tools: MapInfo, REGIS, ArcGIS, Tableau or Maptitude to ...",7-12 yrs,,Bengaluru,,"JSON, Software Development Life Cycle, Java, MVC, MySQL, Web Services, SQL,...",2537,test
test-2610,full stack developer,"- Previous experience working in an agile, start-up environment is strongly encouraged;- Experience with ...",3-5 yrs,,Pune,,"HTML, CSS, Javascript, Node.Js, Front End, SQL, Algorithms, NoSQL...",2104,test
test-2616,mis executive,2-4 years of experience in relevant area;Structured thought process and problem-solving skills are a ...,2-6 yrs,,Mumbai(Ghatkopar West),,"VLOOKUP, Countif, HLOOKUP, Pivot Table, Excel, Data Validation, Index...",11,test
test-2617,sow_sur_dat,"Knowledge of statistics and experience using statistical packages for analyzing datasets (R,  Excel, ...",2-5 yrs,Analytics,Chennai,,"Analytics, SAS, SPSS, SOW, PLSQL, data visualization, Algorithm development...",1684,test
test-2618,senior research engineer - research development,"Securens introduced the concept of Active Deterrence for the first time in the country, where an alert ...",3-8 yrs,,"Mumbai, Mumbai Suburbs, Navi Mumbai",,"C, Computer Vision, Deep Learning, C++, Opencv, Pattern Recognition...",2158,test
test-2619,opportunity to work with ntt data - backend banking process - gurgaon,"Must have experience with data entry and word processing, possess a working knowledge of MS Office ...",0-4 yrs,,"Delhi NCR, Gurgaon",,"accounting, bcom, b com fresher, B.A, BBA, KYC, AML, anti money laundering,...",1636,test
test-2624,cloud security engineer,2+ years working experience designing cloud security architectures and strategies for enterprises;10 ...,10-12 yrs,,Mumbai,,"dlp, siem, infrastructure security, firewall management, ipsec...",248,test
test-2625,requirement:- oracle hcm functional ebs + fusion,"Candidates should have experience in Human Resources ,HR, Benefits;Hands on experience in HCM Extracts, ...",7-12 yrs,,Hyderabad,,"Payroll, OAB, SSHR, Core HR, OTL, Functional Consultancy, Data Loader, Root...",1172,test
test-2629,eos is looking for senior manager training,Heading the training vertical for the program attached to.  	Reviewing and Driving Training Needs ...,8-13 yrs,,"Mumbai, Mumbai Suburbs, Navi Mumbai",,"Training Delivery, Training Need Analysis, Training Management, Performance...",795,test
test-2632,java developer - data structure/ algorithm,Java Developer - Data Structure/ Algorithm (2-6 yrs)   Candidates from Product/ eComm/ StartUps ...,2-6 yrs,,Bengaluru,,"Java, Agile Development, Development Testing, Software Solutions...",2258,test
test-2634,manager - strategy & algorithm - high frequency trading - iit/iim/ isb,"- Post-Graduate degree in statistics, finance, mathematics, engineering (Computer Science preferred) or ...",4-8 yrs,,Gurgaon,,".Net, C#, High Frequency Trading, Quantitative Analysis, Computer Science...",1114,test
test-2637,"sr principal engineer, sw, digital cockpit/instrument cluster","Deep experience in Cluster algorithms and vehicle specific variations  related to Fuel Gauge Management, ...",15-17 yrs,,Bengaluru,,"automation testing, functional safety, requirement analysis...",1063,test
